id,fiscal_service_id,step_number,applies_to,estimated_duration_minutes,location_address,office_hours,requires_appointment,can_be_done_online,additional_cost,required_documents,created_at
SP-03881,T-473,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03882,T-473,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03883,T-473,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03884,T-473,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03885,T-473,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03886,T-473,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03887,T-473,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03888,T-473,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03889,T-473,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03890,T-473,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03891,T-473,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03892,T-474,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03893,T-474,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03894,T-474,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03895,T-474,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03896,T-474,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03897,T-474,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03898,T-474,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03899,T-474,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03900,T-474,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03901,T-474,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03902,T-474,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03903,T-474,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03904,T-474,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03905,T-474,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03906,T-474,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03907,T-475,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03908,T-475,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03909,T-475,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03910,T-475,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03911,T-475,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03912,T-475,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03913,T-475,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03914,T-475,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03915,T-475,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03916,T-475,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03917,T-475,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03918,T-475,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03919,T-475,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03920,T-475,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03921,T-475,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03922,T-476,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03923,T-476,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03924,T-476,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03925,T-476,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03926,T-476,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03927,T-476,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03928,T-476,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03929,T-476,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03930,T-476,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03931,T-476,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03932,T-476,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03933,T-476,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03934,T-476,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03935,T-476,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03936,T-476,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03937,T-477,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03938,T-477,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03939,T-477,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03940,T-477,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03941,T-477,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03942,T-477,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03943,T-477,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03944,T-477,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03945,T-477,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03946,T-477,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03947,T-477,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03948,T-477,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03949,T-477,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03950,T-477,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03951,T-477,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03952,T-478,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03953,T-478,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03954,T-478,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03955,T-478,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03956,T-478,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03957,T-478,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03958,T-478,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03959,T-478,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03960,T-478,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03961,T-478,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03962,T-478,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03963,T-478,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03964,T-478,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03965,T-478,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03966,T-478,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03967,T-479,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03968,T-479,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03969,T-479,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03970,T-479,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03971,T-479,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03972,T-479,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03973,T-479,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03974,T-479,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03975,T-479,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03976,T-479,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03977,T-479,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03978,T-479,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03979,T-479,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03980,T-479,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03981,T-479,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03982,T-480,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03983,T-480,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03984,T-480,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03985,T-480,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03986,T-480,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03987,T-480,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03988,T-480,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03989,T-480,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03990,T-480,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03991,T-480,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03992,T-480,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03993,T-480,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03994,T-480,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03995,T-480,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03996,T-480,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03997,T-481,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03998,T-481,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-03999,T-481,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04000,T-481,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04001,T-481,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04002,T-481,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04003,T-481,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04004,T-481,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04005,T-481,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04006,T-481,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04007,T-481,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04008,T-481,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04009,T-481,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04010,T-481,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04011,T-481,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04012,T-482,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04013,T-482,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04014,T-482,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04015,T-482,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04016,T-482,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04017,T-482,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04018,T-482,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04019,T-482,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04020,T-482,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04021,T-482,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04022,T-482,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04023,T-482,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04024,T-482,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04025,T-482,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04026,T-482,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04027,T-483,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04028,T-483,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04029,T-483,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04030,T-483,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04031,T-483,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04032,T-483,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04033,T-483,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04034,T-483,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04035,T-483,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04036,T-483,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04037,T-483,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04038,T-483,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04039,T-483,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04040,T-483,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04041,T-483,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04042,T-484,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04043,T-484,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04044,T-484,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04045,T-484,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04046,T-484,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04047,T-484,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04048,T-484,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04049,T-484,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04050,T-484,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04051,T-484,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04052,T-484,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04053,T-484,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04054,T-484,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04055,T-484,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04056,T-484,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04057,T-485,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04058,T-485,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04059,T-485,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04060,T-485,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04061,T-485,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04062,T-485,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04063,T-485,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04064,T-485,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04065,T-485,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04066,T-485,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04067,T-485,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04068,T-485,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04069,T-485,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04070,T-485,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04071,T-485,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04072,T-486,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04073,T-486,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04074,T-486,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04075,T-486,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04076,T-486,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04077,T-486,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04078,T-486,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04079,T-486,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04080,T-486,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04081,T-486,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04082,T-486,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04083,T-486,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04084,T-486,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04085,T-486,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04086,T-486,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04087,T-487,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04088,T-487,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04089,T-487,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04090,T-487,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04091,T-487,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04092,T-487,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04093,T-487,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04094,T-487,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04095,T-487,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04096,T-487,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04097,T-487,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04098,T-487,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04099,T-487,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04100,T-487,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04101,T-487,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04102,T-488,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04103,T-488,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04104,T-488,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04105,T-488,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04106,T-488,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04107,T-488,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04108,T-488,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04109,T-488,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04110,T-488,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04111,T-488,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04112,T-488,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04113,T-488,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04114,T-488,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04115,T-488,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04116,T-488,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04117,T-489,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04118,T-489,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04119,T-489,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04120,T-489,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04121,T-489,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04122,T-489,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04123,T-489,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04124,T-489,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04125,T-489,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04126,T-489,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04127,T-489,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04128,T-489,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04129,T-489,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04130,T-489,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04131,T-489,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04132,T-490,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04133,T-490,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04134,T-490,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04135,T-490,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04136,T-490,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04137,T-490,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04138,T-490,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04139,T-490,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04140,T-490,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04141,T-490,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04142,T-490,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04143,T-490,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04144,T-490,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04145,T-490,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04146,T-490,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04147,T-491,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04148,T-491,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04149,T-491,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04150,T-491,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04151,T-491,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04152,T-491,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04153,T-491,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04154,T-491,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04155,T-491,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04156,T-491,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04157,T-491,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04158,T-491,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04159,T-491,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04160,T-491,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04161,T-491,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04162,T-492,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04163,T-492,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04164,T-492,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04165,T-492,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04166,T-492,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04167,T-492,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04168,T-492,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04169,T-492,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04170,T-492,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04171,T-492,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04172,T-492,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04173,T-492,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04174,T-492,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04175,T-492,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04176,T-492,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04177,T-493,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04178,T-493,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04179,T-493,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04180,T-493,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04181,T-493,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04182,T-493,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04183,T-493,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04184,T-493,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04185,T-493,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04186,T-493,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04187,T-493,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04188,T-493,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-04189,T-493,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
